D,string,ar,latcent,kurtosis,area,form
D,1966-03-30 18:00:00,1.2422,85.206,0.294,17790000.0,D
D,1966-03-31 18:00:00,1.3657,82.856,0.31819,20118000.0,D
D,1966-04-01 18:00:00,1.5483,80.706,0.29164,25406000.0,D
D,1966-04-02 18:00:00,1.5999,78.798,0.26114,27066000.0,D
D,1966-04-03 18:00:00,1.5194,75.944,0.27001,29198000.0,D
D,1966-04-04 18:00:00,1.5209,73.76,0.33602,33975000.0,D
D,1966-04-05 18:00:00,1.6164,71.597,0.40199,35767000.0,D
D,1966-04-06 18:00:00,1.6566,70.61,0.5253,37658000.0,D
D,1966-04-07 18:00:00,1.616,69.54,0.6866,39558000.0,D
D,1966-04-08 18:00:00,1.6618,70.399,0.76737,40858000.0,D
D,1966-04-09 18:00:00,1.8088,72.727,0.53192,41692000.0,D
D,1966-04-10 18:00:00,2.1055,75.437,0.22065,40889000.0,D
D,1966-04-11 18:00:00,2.1695,74.562,0.49704,37720000.0,D
D,1966-04-12 18:00:00,1.9989,72.897,0.68918,35692000.0,D
D,1966-04-13 18:00:00,1.6339,69.111,0.98486,33959000.0,D
D,1966-04-14 18:00:00,1.8425,67.671,0.61726,31492000.0,D
D,1966-04-15 18:00:00,2.1257,67.169,0.44741,30443000.0,D
D,1966-04-16 18:00:00,2.393,67.578,0.16381,30400000.0,D
D,1966-04-17 18:00:00,2.5315,68.307,0.06777,29443000.0,S
D,1966-04-18 18:00:00,2.0508,69.965,0.27268,32166000.0,D
D,1966-04-19 18:00:00,1.5658,69.706,0.90796,32905000.0,D
D,1966-04-20 18:00:00,1.2971,75.983,0.57991,37073000.0,D
D,1966-04-21 18:00:00,1.5223,83.812,-0.045531,37666000.0,D
D,1966-04-22 18:00:00,1.7179,87.381,-0.25027,36216000.0,D
D,1966-04-23 18:00:00,1.8813,83.837,-0.22121,36350000.0,D
D,1966-04-24 18:00:00,1.8195,75.562,0.28339,36247000.0,D
D,1966-04-25 18:00:00,1.7186,66.836,1.6761,32959000.0,D
D,1966-04-26 18:00:00,1.5524,68.516,1.3064,34055000.0,D
D,1966-04-27 18:00:00,1.5496,70.103,1.0212,34059000.0,D
D,1966-04-28 18:00:00,1.7606,75.155,0.34914,32308000.0,D
D,1966-04-29 18:00:00,1.3298,75.929,0.41004,37390000.0,D
D,1966-04-30 18:00:00,1.5818,72.913,0.83576,28570000.0,D
D,1966-05-01 18:00:00,1.6203,73.829,0.6332,28860000.0,D
D,1966-05-02 18:00:00,1.7035,86.661,-0.32972,34844000.0,D
D,1966-05-03 18:00:00,1.5493,79.64,-0.29753,36675000.0,D
D,1966-05-04 18:00:00,1.6585,72.277,-0.10455,39713000.0,D
D,1966-05-05 18:00:00,1.4793,77.346,0.34995,33645000.0,D
D,1966-05-06 18:00:00,1.4902,72.273,0.77152,33534000.0,D
D,1966-05-07 18:00:00,1.234,72.525,0.70805,39789000.0,D
D,1966-05-08 18:00:00,1.5429,66.317,0.60051,48471000.0,D
D,1966-05-09 18:00:00,1.2368,75.23,0.21164,55311000.0,D
D,1966-05-10 18:00:00,1.1875,73.261,0.33734,47496000.0,D
D,1966-05-11 18:00:00,1.2087,74.446,0.11101,44699000.0,D
D,1966-05-12 18:00:00,1.2972,86.821,-0.11807,51552000.0,D
D,1966-05-13 18:00:00,1.2141,76.707,0.053203,61077000.0,D
D,1966-05-14 18:00:00,1.1698,86.658,-0.15448,65342000.0,D
D,1966-05-15 18:00:00,1.0971,76.116,-0.070113,65362000.0,D
D,1966-05-16 18:00:00,1.2989,79.945,-0.18515,69756000.0,D
D,1966-05-17 18:00:00,1.275,84.113,-0.25509,68906000.0,D
D,1966-05-18 18:00:00,1.129,86.131,-0.12468,138630000.0,D
D,1966-05-19 18:00:00,1.1163,83.276,-0.18594,72056000.0,D
D,1966-05-20 18:00:00,1.0638,85.48,-0.19079,101600000.0,D
D,1966-05-21 18:00:00,1.0805,86.919,-0.21235,106630000.0,D
D,1966-05-22 18:00:00,1.1427,87.547,-0.21334,108680000.0,D
D,1966-05-23 18:00:00,1.109,86.408,-0.20997,105590000.0,D
D,1966-05-24 18:00:00,1.0131,88.484,-0.073642,161880000.0,D
D,1966-05-25 18:00:00,1.0098,84.299,-0.18097,101470000.0,D
D,1966-05-26 18:00:00,1.0152,81.449,-0.14728,98007000.0,D
D,1966-05-27 18:00:00,1.0167,88.151,-0.084711,160120000.0,D
D,1966-05-28 18:00:00,1.0329,88.45,-0.090089,159870000.0,D
D,1966-05-29 18:00:00,1.052,82.789,-0.1806,99746000.0,D
D,1966-05-30 18:00:00,1.0088,82.061,-0.18186,99671000.0,D
D,1966-05-31 18:00:00,1.0126,83.287,-0.20779,95342000.0,D
D,1966-06-01 18:00:00,1.0051,89.628,-0.1062,159780000.0,D
D,1966-06-02 18:00:00,1.0158,89.484,-0.11044,159410000.0,D
D,1966-06-03 18:00:00,1.0111,89.355,-0.10678,159670000.0,D
D,1966-06-04 18:00:00,1.0095,89.261,-0.11427,158710000.0,D
D,1966-06-05 18:00:00,1.0078,89.535,-0.11334,159410000.0,D
D,1966-06-06 18:00:00,1.022,88.583,-0.11502,158000000.0,D
D,1966-06-07 18:00:00,1.0132,88.477,-0.11541,158590000.0,D
D,1966-06-08 18:00:00,1.0028,87.565,-0.1174,157760000.0,D
D,1966-06-09 18:00:00,1.0081,88.255,-0.12236,157240000.0,D
D,1966-06-10 18:00:00,1.0134,88.788,-0.12492,157380000.0,D
D,1966-06-11 18:00:00,1.0055,89.405,-0.12675,157940000.0,D
D,1966-06-12 18:00:00,1.005,89.046,-0.12738,157960000.0,D
D,1966-06-13 18:00:00,1.0165,88.923,-0.12566,158340000.0,D
D,1966-06-14 18:00:00,1.0159,88.329,-0.11776,159590000.0,D
D,1966-06-15 18:00:00,1.0075,89.267,-0.12149,159440000.0,D
D,1966-06-16 18:00:00,1.0022,89.673,-0.12231,159800000.0,D
D,1966-06-17 18:00:00,1.0013,88.783,-0.12365,160390000.0,D
D,1966-06-18 18:00:00,1.0019,88.531,-0.12299,160480000.0,D
D,1966-06-19 18:00:00,1.005,88.95,-0.11878,160950000.0,D
D,1966-06-20 18:00:00,1.0046,86.201,-0.25509,90270000.0,D
D,1966-06-21 18:00:00,1.0235,88.475,-0.26402,91357000.0,D
D,1966-06-22 18:00:00,1.0014,88.174,-0.26383,90952000.0,D
D,1966-06-23 18:00:00,1.0142,87.55,-0.26031,92202000.0,D
D,1966-06-24 18:00:00,1.0059,89.285,-0.12201,161450000.0,D
D,1966-06-25 18:00:00,1.0302,85.78,-0.25256,89545000.0,D
D,1966-06-26 18:00:00,1.0123,88.769,-0.12159,161140000.0,D
D,1966-06-27 18:00:00,1.001,89.243,-0.12423,161070000.0,D
D,1966-06-28 18:00:00,1.0075,89.607,-0.12392,161660000.0,D
D,1966-06-29 18:00:00,1.0163,89.399,-0.12204,161950000.0,D
D,1966-06-30 18:00:00,1.0128,86.579,-0.2592,87175000.0,D
D,1966-07-01 18:00:00,1.0185,84.204,-0.23911,87693000.0,D
D,1966-07-02 18:00:00,1.0192,85.444,-0.25155,86501000.0,D
D,1966-07-03 18:00:00,1.012,89.24,-0.12701,160200000.0,D
D,1966-07-04 18:00:00,1.0142,89.525,-0.13419,158520000.0,D
D,1966-07-05 18:00:00,1.0039,89.527,-0.13824,157700000.0,D
D,1966-07-06 18:00:00,1.0069,89.718,-0.13904,158580000.0,D
D,1966-07-07 18:00:00,1.0144,89.135,-0.13814,159860000.0,D
D,1966-07-08 18:00:00,1.0075,88.745,-0.13339,160380000.0,D
D,1966-07-09 18:00:00,1.025,85.649,-0.25292,84836000.0,D
D,1966-07-10 18:00:00,1.0253,84.285,-0.23939,84484000.0,D
D,1966-07-11 18:00:00,1.0352,84.531,-0.23902,85200000.0,D
D,1966-07-12 18:00:00,1.0131,85.986,-0.25448,84426000.0,D
D,1966-07-13 18:00:00,1.0277,87.273,-0.26433,84347000.0,D
D,1966-07-14 18:00:00,1.0395,88.497,-0.27273,83140000.0,D
D,1966-07-15 18:00:00,1.0392,87.305,-0.27003,82981000.0,D
D,1966-07-16 18:00:00,1.0119,87.45,-0.27213,81648000.0,D
D,1966-07-17 18:00:00,1.0093,89.803,-0.1418,158770000.0,D
D,1966-07-18 18:00:00,1.0059,89.595,-0.14469,159160000.0,D
D,1966-07-19 18:00:00,1.0193,87.808,-0.27221,81564000.0,D
D,1966-07-20 18:00:00,1.003,88.427,-0.14383,161540000.0,D
D,1966-07-21 18:00:00,1.0149,88.044,-0.14508,158960000.0,D
D,1966-07-22 18:00:00,1.0457,84.983,-0.24912,79722000.0,D
D,1966-07-23 18:00:00,1.0145,85.638,-0.25691,79519000.0,D
D,1966-07-24 18:00:00,1.0002,88.959,-0.13507,158500000.0,D
D,1966-07-25 18:00:00,1.0065,89.025,-0.27476,80454000.0,D
D,1966-07-26 18:00:00,1.0053,88.84,-0.13797,158740000.0,D
D,1966-07-27 18:00:00,1.0032,88.355,-0.13448,159520000.0,D
D,1966-07-28 18:00:00,1.0055,88.277,-0.27429,80031000.0,D
D,1966-07-29 18:00:00,1.043,85.934,-0.26422,80039000.0,D
D,1966-07-30 18:00:00,1.03,84.778,-0.25345,77816000.0,D
D,1966-07-31 18:00:00,1.0275,85.045,-0.25757,77168000.0,D
D,1966-08-01 18:00:00,1.0126,88.334,-0.12982,160680000.0,D
D,1966-08-02 18:00:00,1.0469,86.863,-0.27096,76123000.0,D
D,1966-08-03 18:00:00,1.016,87.42,-0.27485,75674000.0,D
D,1966-08-04 18:00:00,1.0112,88.101,-0.27885,73239000.0,D
D,1966-08-05 18:00:00,1.018,88.231,-0.27965,73718000.0,D
D,1966-08-06 18:00:00,1.0326,88.841,-0.28313,72185000.0,D
D,1966-08-07 18:00:00,1.0335,87.733,-0.28017,72659000.0,D
D,1966-08-08 18:00:00,1.0072,87.156,-0.27846,70331000.0,D
D,1966-08-09 18:00:00,1.0171,86.478,-0.27417,70127000.0,D
D,1966-08-10 18:00:00,1.0365,85.51,-0.26972,69686000.0,D
D,1966-08-11 18:00:00,1.0238,85.316,-0.26771,67829000.0,D
D,1966-08-12 18:00:00,1.01,86.53,-0.27833,65496000.0,D
D,1966-08-13 18:00:00,1.0122,88.342,-0.28861,63265000.0,D
D,1966-08-14 18:00:00,1.0359,87.289,-0.28901,60221000.0,D
D,1966-08-15 18:00:00,1.0073,86.389,-0.2845,60585000.0,D
D,1966-08-16 18:00:00,1.0083,87.333,-0.28929,58735000.0,D
D,1966-08-17 18:00:00,1.0352,88.837,-0.29409,57947000.0,D
D,1966-08-18 18:00:00,1.0311,88.217,-0.29369,56554000.0,D
D,1966-08-19 18:00:00,1.0327,87.249,-0.21595,134660000.0,D
D,1966-08-20 18:00:00,1.0321,88.984,-0.22363,133810000.0,D
D,1966-08-21 18:00:00,1.0192,89.07,-0.22135,129510000.0,D
D,1966-08-22 18:00:00,1.0414,88.576,-0.21927,127530000.0,D
D,1966-08-23 18:00:00,1.0156,86.529,-0.21735,123070000.0,D
D,1966-08-24 18:00:00,1.04,86.706,-0.21204,113390000.0,D
D,1966-08-25 18:00:00,1.0296,85.968,-0.2125,109270000.0,D
D,1966-08-26 18:00:00,1.0145,86.775,-0.21045,106830000.0,D
D,1966-08-27 18:00:00,1.0363,86.786,-0.20437,102800000.0,D
D,1966-08-28 18:00:00,1.0215,85.71,-0.2133,95254000.0,D
D,1966-08-29 18:00:00,1.077,87.6,-0.17998,97480000.0,D
D,1966-08-30 18:00:00,1.0092,88.336,-0.15873,89709000.0,D
D,1966-08-31 18:00:00,1.0032,86.825,-0.12915,76578000.0,D
D,1966-09-01 18:00:00,1.0266,86.209,-0.13374,75260000.0,D
D,1966-09-02 18:00:00,1.0277,85.221,-0.092412,70658000.0,D
D,1966-09-03 18:00:00,1.0204,87.368,-0.022407,73808000.0,D
D,1966-09-04 18:00:00,1.0282,89.469,0.12087,62750000.0,D
D,1966-09-05 18:00:00,1.0235,85.103,0.22252,61733000.0,D
D,1966-09-06 18:00:00,1.0222,81.379,0.48788,59442000.0,D
D,1966-09-07 18:00:00,1.0182,81.233,0.6979,55666000.0,D
D,1966-09-08 18:00:00,1.0402,78.951,0.82743,52834000.0,D
D,1966-09-09 18:00:00,1.0238,85.614,0.98354,47253000.0,D
D,1966-09-10 18:00:00,1.0215,85.172,1.4408,43326000.0,D
D,1966-09-11 18:00:00,1.0567,84.139,2.1187,44411000.0,D
D,1966-09-12 18:00:00,1.0571,83.099,3.8384,37172000.0,D
D,1966-09-13 18:00:00,1.0486,84.624,5.215,31553000.0,D
D,1966-09-14 18:00:00,1.2234,87.723,6.15,27739000.0,D
D,1966-09-15 18:00:00,1.2357,87.885,5.1872,26123000.0,D
D,1966-09-16 18:00:00,1.0803,89.199,0.17888,21148000.0,D
D,1966-09-17 18:00:00,1.146,89.187,0.18289,19822000.0,D
D,1966-09-18 18:00:00,1.2491,89.188,0.18878,19572000.0,D
D,1966-09-19 18:00:00,1.197,88.613,0.20601,20526000.0,D
D,1966-09-20 18:00:00,1.1035,88.666,0.21718,20546000.0,D
D,1966-09-21 18:00:00,1.1729,88.083,0.2264,22331000.0,D
D,1966-09-22 18:00:00,1.1516,86.172,0.24242,24482000.0,D
D,1966-09-23 18:00:00,1.0831,85.273,0.26116,23809000.0,D
D,1966-09-24 18:00:00,1.0338,84.805,0.25344,22369000.0,D
D,1966-09-25 18:00:00,1.0759,84.933,0.25421,21448000.0,D
D,1966-09-26 18:00:00,1.1537,84.23,0.21838,21616000.0,D
D,1966-09-27 18:00:00,1.0819,84.139,0.19953,21291000.0,D
D,1966-09-28 18:00:00,1.0667,83.706,0.21249,23009000.0,D
D,1966-09-29 18:00:00,1.2038,83.384,0.23544,24407000.0,D
D,1966-09-30 18:00:00,1.353,83.758,0.25051,23150000.0,D
D,1966-10-01 18:00:00,1.4253,83.533,0.26199,23277000.0,D
D,1966-10-02 18:00:00,1.4816,84.195,0.24878,25180000.0,D
D,1966-10-03 18:00:00,1.5212,85.085,0.2173,25487000.0,D
D,1966-10-04 18:00:00,1.5614,86.193,0.18418,24342000.0,D
D,1966-10-05 18:00:00,1.4996,85.51,0.17649,23869000.0,D
D,1966-10-06 18:00:00,1.29,83.833,0.2018,23864000.0,D
D,1966-10-07 18:00:00,1.1593,82.149,0.2145,25053000.0,D
D,1966-10-08 18:00:00,1.1619,80.487,0.22159,23756000.0,D
D,1966-10-09 18:00:00,1.1688,79.875,0.23506,24598000.0,D
D,1966-10-10 18:00:00,1.095,78.871,0.24522,23524000.0,D
D,1966-10-11 18:00:00,1.1699,79.584,0.25189,23347000.0,D
D,1966-10-12 18:00:00,1.3031,79.888,0.25838,22132000.0,D
D,1966-10-13 18:00:00,1.3996,79.554,0.27489,21780000.0,D
D,1966-10-14 18:00:00,1.4759,79.01,0.26246,22626000.0,D
D,1966-10-15 18:00:00,1.516,78.93,0.22579,23267000.0,D
D,1966-10-16 18:00:00,1.6554,80.927,0.21094,23629000.0,D
D,1966-10-17 18:00:00,1.744,83.718,0.19114,23359000.0,D
D,1966-10-18 18:00:00,1.6812,85.224,0.21006,22910000.0,D
D,1966-10-19 18:00:00,1.639,85.065,0.20273,22535000.0,D
D,1966-10-20 18:00:00,1.663,84.477,0.17011,22926000.0,D
D,1966-10-21 18:00:00,1.6258,83.639,0.14842,22940000.0,D
D,1966-10-22 18:00:00,1.5901,83.8,0.17378,22340000.0,D
D,1966-10-23 18:00:00,1.5692,84.133,0.19093,22434000.0,D
D,1966-10-24 18:00:00,1.416,84.419,0.18071,20937000.0,D
D,1966-10-25 18:00:00,1.2765,84.885,0.17995,19605000.0,D
D,1966-10-26 18:00:00,1.1171,85.914,0.18255,19999000.0,D
D,1966-10-27 18:00:00,1.0464,86.784,0.18735,20524000.0,D
D,1966-10-28 18:00:00,1.0576,87.295,0.18861,21057000.0,D
D,1966-10-29 18:00:00,1.1426,86.691,0.19247,21134000.0,D
D,1966-10-30 18:00:00,1.2343,85.728,0.19198,21913000.0,D
D,1966-10-31 18:00:00,1.3222,85.084,0.194,21257000.0,D
D,1966-11-01 18:00:00,1.344,85.038,0.20439,22566000.0,D
D,1966-11-02 18:00:00,1.3254,84.434,0.20478,22710000.0,D
D,1966-11-03 18:00:00,1.3863,83.382,0.19534,23605000.0,D
D,1966-11-04 18:00:00,1.4568,81.966,0.17953,24788000.0,D
D,1966-11-05 18:00:00,1.5235,81.693,0.17926,25371000.0,D
D,1966-11-06 18:00:00,1.5242,81.713,0.21365,25860000.0,D
D,1966-11-07 18:00:00,1.5183,81.228,0.23801,25845000.0,D
D,1966-11-08 18:00:00,1.5646,80.53,0.26258,26781000.0,D
D,1966-11-09 18:00:00,1.8074,81.182,0.21703,26741000.0,D
D,1966-11-10 18:00:00,2.1418,82.484,0.13148,27457000.0,D
D,1966-11-11 18:00:00,2.3463,82.813,0.11029,28014000.0,D
D,1966-11-12 18:00:00,2.4869,83.002,0.07143,29360000.0,D
D,1966-11-13 18:00:00,2.5922,82.792,-0.031404,31373000.0,S
D,1966-11-14 18:00:00,2.4829,81.638,-0.089172,36044000.0,D
D,1966-11-15 18:00:00,2.5009,80.72,-0.12417,38538000.0,S
D,1966-11-16 18:00:00,2.3887,80.006,-0.1014,40812000.0,D
D,1966-11-17 18:00:00,2.1902,79.241,-0.042328,42897000.0,D
D,1966-11-18 18:00:00,2.2249,78.663,0.0065584,41706000.0,D
D,1966-11-19 18:00:00,2.4543,78.338,-0.016145,37010000.0,D
D,1966-11-20 18:00:00,2.516,78.185,-0.047634,36179000.0,S
D,1966-11-21 18:00:00,2.4646,78.0,-0.0152,33453000.0,D
D,1966-11-22 18:00:00,2.2957,78.221,0.055952,31821000.0,D
D,1966-11-23 18:00:00,2.05,78.127,0.10912,30791000.0,D
D,1966-11-24 18:00:00,2.037,77.741,0.092271,31308000.0,D
D,1966-11-25 18:00:00,1.9917,77.149,0.12827,31846000.0,D
D,1966-11-26 18:00:00,1.7664,76.433,0.1909,30148000.0,D
D,1966-11-27 18:00:00,1.4955,75.788,0.16591,28635000.0,D
D,1966-11-28 18:00:00,1.2542,74.801,0.16103,28508000.0,D
D,1966-11-29 18:00:00,1.3025,73.962,0.16615,29816000.0,D
D,1966-11-30 18:00:00,1.4732,73.767,0.19216,31024000.0,D
D,1966-12-01 18:00:00,1.5923,74.114,0.16669,30300000.0,D
D,1966-12-02 18:00:00,1.5256,75.14,0.17804,28752000.0,D
D,1966-12-03 18:00:00,1.3521,75.483,0.18629,27628000.0,D
D,1966-12-04 18:00:00,1.1637,75.909,0.17907,27981000.0,D
D,1966-12-05 18:00:00,1.2689,77.838,0.15275,27668000.0,D
D,1966-12-06 18:00:00,1.4361,79.944,0.11089,27344000.0,D
D,1966-12-07 18:00:00,1.5034,81.168,0.1012,27039000.0,D
D,1966-12-08 18:00:00,1.5025,80.853,0.1091,27878000.0,D
D,1966-12-09 18:00:00,1.4034,80.09,0.11593,28913000.0,D
D,1966-12-10 18:00:00,1.2261,79.486,0.14329,30568000.0,D
D,1966-12-11 18:00:00,1.1712,79.331,0.15761,30087000.0,D
D,1966-12-12 18:00:00,1.272,79.827,0.146,28668000.0,D
D,1966-12-13 18:00:00,1.3807,80.979,0.14665,28544000.0,D
D,1966-12-14 18:00:00,1.5168,82.327,0.13679,28398000.0,D
D,1966-12-15 18:00:00,1.6409,82.816,0.12445,28574000.0,D
D,1966-12-16 18:00:00,1.7791,82.424,0.12151,28943000.0,D
D,1966-12-17 18:00:00,1.85,81.775,0.12681,28771000.0,D
D,1966-12-18 18:00:00,1.7138,80.468,0.17159,28514000.0,D
D,1966-12-19 18:00:00,1.607,79.299,0.18222,28946000.0,D
D,1966-12-20 18:00:00,1.4881,78.057,0.18018,29271000.0,D
D,1966-12-21 18:00:00,1.449,77.139,0.17236,28627000.0,D
D,1966-12-22 18:00:00,1.5124,76.534,0.17296,28597000.0,D
D,1966-12-23 18:00:00,1.6573,76.244,0.16738,28732000.0,D
D,1966-12-24 18:00:00,1.7754,76.153,0.13223,29660000.0,D
D,1966-12-25 18:00:00,1.8151,75.95,0.11034,30229000.0,D
D,1966-12-26 18:00:00,1.6944,75.818,0.11776,29502000.0,D
D,1966-12-27 18:00:00,1.5279,75.935,0.13062,28814000.0,D
D,1966-12-28 18:00:00,1.3863,76.835,0.1444,28087000.0,D
D,1966-12-29 18:00:00,1.2367,78.145,0.15896,27825000.0,D
D,1966-12-30 18:00:00,1.1903,79.224,0.15926,27968000.0,D
D,1966-12-31 18:00:00,1.2301,80.334,0.1554,28257000.0,D
D,1967-01-01 18:00:00,1.2912,81.911,0.16192,26631000.0,D
D,1967-01-02 18:00:00,1.3796,83.295,0.17148,25857000.0,D
D,1967-01-03 18:00:00,1.4176,84.358,0.17295,25001000.0,D
D,1967-01-04 18:00:00,1.4889,84.784,0.17441,25468000.0,D
D,1967-01-05 18:00:00,1.5299,84.338,0.18582,25815000.0,D
D,1967-01-06 18:00:00,1.4177,83.076,0.19695,25617000.0,D
D,1967-01-07 18:00:00,1.2937,82.003,0.1782,25404000.0,D
D,1967-01-08 18:00:00,1.2279,81.192,0.18527,25758000.0,D
D,1967-01-09 18:00:00,1.2271,81.373,0.19823,25768000.0,D
D,1967-01-10 18:00:00,1.3519,81.505,0.21046,26415000.0,D
D,1967-01-11 18:00:00,1.5834,81.383,0.177,28106000.0,D
D,1967-01-12 18:00:00,1.6321,81.838,0.14763,27770000.0,D
D,1967-01-13 18:00:00,1.5652,81.76,0.1361,26896000.0,D
D,1967-01-14 18:00:00,1.4841,82.048,0.13825,26704000.0,D
D,1967-01-15 18:00:00,1.5448,82.304,0.13349,26866000.0,D
D,1967-01-16 18:00:00,1.779,82.825,0.11497,27193000.0,D
D,1967-01-17 18:00:00,1.8878,82.504,0.1243,27384000.0,D
D,1967-01-18 18:00:00,1.8353,81.628,0.14762,27408000.0,D
D,1967-01-19 18:00:00,1.8838,81.243,0.12945,26507000.0,D
D,1967-01-20 18:00:00,1.9599,81.803,0.096799,26661000.0,D
D,1967-01-21 18:00:00,1.9488,82.265,0.081902,26333000.0,D
D,1967-01-22 18:00:00,1.8611,82.205,0.097759,26781000.0,D
D,1967-01-23 18:00:00,1.7521,82.087,0.11782,25849000.0,D
D,1967-01-24 18:00:00,1.6074,82.035,0.13948,24623000.0,D
D,1967-01-25 18:00:00,1.5884,82.13,0.13525,24475000.0,D
D,1967-01-26 18:00:00,1.5179,81.833,0.14109,24996000.0,D
D,1967-01-27 18:00:00,1.4578,81.13,0.14711,25255000.0,D
D,1967-01-28 18:00:00,1.3601,80.866,0.14624,24706000.0,D
D,1967-01-29 18:00:00,1.2509,80.898,0.1451,23371000.0,D
D,1967-01-30 18:00:00,1.0746,81.281,0.15261,22766000.0,D
D,1967-01-31 18:00:00,1.1421,81.373,0.15463,22048000.0,D
D,1967-02-01 18:00:00,1.4194,80.416,0.14822,23718000.0,D
D,1967-02-02 18:00:00,1.7452,79.346,0.1185,26608000.0,D
D,1967-02-03 18:00:00,1.9649,78.935,0.089846,28016000.0,D
D,1967-02-04 18:00:00,2.0309,79.565,0.12323,26766000.0,D
D,1967-02-05 18:00:00,1.9708,79.991,0.22533,25582000.0,D
D,1967-02-06 18:00:00,1.8895,80.639,0.22978,24417000.0,D
D,1967-02-07 18:00:00,1.6452,80.319,0.18978,24194000.0,D
D,1967-02-08 18:00:00,1.4403,80.021,0.15727,24455000.0,D
D,1967-02-09 18:00:00,1.3088,79.932,0.14327,23615000.0,D
D,1967-02-10 18:00:00,1.3603,80.222,0.13833,24299000.0,D
D,1967-02-11 18:00:00,1.4092,80.522,0.15061,23337000.0,D
D,1967-02-12 18:00:00,1.4945,82.054,0.14896,22759000.0,D
D,1967-02-13 18:00:00,1.5575,83.871,0.14231,22505000.0,D
D,1967-02-14 18:00:00,1.4864,82.849,0.13526,23355000.0,D
D,1967-02-15 18:00:00,1.3681,80.821,0.14207,24450000.0,D
D,1967-02-16 18:00:00,1.2805,80.569,0.14269,23602000.0,D
D,1967-02-17 18:00:00,1.3311,80.819,0.14283,23740000.0,D
D,1967-02-18 18:00:00,1.5033,81.014,0.1493,23172000.0,D
D,1967-02-19 18:00:00,1.6717,81.281,0.14686,23813000.0,D
D,1967-02-20 18:00:00,1.8349,81.734,0.09399,24518000.0,D
D,1967-02-21 18:00:00,1.8521,81.806,0.11162,24636000.0,D
D,1967-02-22 18:00:00,1.8047,81.042,0.10693,24729000.0,D
D,1967-02-23 18:00:00,1.6892,81.009,0.12795,23555000.0,D
D,1967-02-24 18:00:00,1.3552,81.448,0.14045,22521000.0,D
D,1967-02-25 18:00:00,1.1235,81.372,0.14389,22847000.0,D
D,1967-02-26 18:00:00,1.0704,81.519,0.14362,22542000.0,D
D,1967-02-27 18:00:00,1.2982,81.793,0.14447,22491000.0,D
D,1967-02-28 18:00:00,1.5137,82.856,0.13512,22353000.0,D
D,1967-03-01 18:00:00,1.5461,83.118,0.13819,22194000.0,D
D,1967-03-02 18:00:00,1.4874,82.899,0.14216,21702000.0,D
D,1967-03-03 18:00:00,1.2591,82.152,0.16209,21229000.0,D
D,1967-03-04 18:00:00,1.2194,81.566,0.15915,21558000.0,D
D,1967-03-05 18:00:00,1.3763,81.785,0.15203,21586000.0,D
D,1967-03-06 18:00:00,1.5904,81.349,0.13387,21986000.0,D
D,1967-03-07 18:00:00,1.7121,80.74,0.12817,23112000.0,D
D,1967-03-08 18:00:00,1.6641,79.71,0.12368,23386000.0,D
D,1967-03-09 18:00:00,1.6481,78.559,0.14952,23517000.0,D
D,1967-03-10 18:00:00,1.6443,77.53,0.17469,22543000.0,D
D,1967-03-11 18:00:00,1.8026,79.199,0.15661,18943000.0,D
D,1967-03-12 18:00:00,2.3138,83.044,0.08919,18505000.0,D
D,1967-03-13 18:00:00,2.6253,86.925,0.06694,19621000.0,S
D,1967-03-14 18:00:00,2.4758,87.085,0.15116,19246000.0,D
D,1967-03-15 18:00:00,1.9032,85.232,0.22056,18571000.0,D
D,1967-03-16 18:00:00,1.4178,84.475,0.15994,18352000.0,D
D,1967-03-17 18:00:00,1.3903,84.307,0.17374,18998000.0,D
D,1967-03-18 18:00:00,1.4947,86.162,0.21964,18384000.0,D
D,1967-03-19 18:00:00,1.5535,87.832,0.1993,17462000.0,D
D,1967-03-20 18:00:00,1.3251,86.894,0.16214,16806000.0,D
D,1967-03-21 18:00:00,1.0312,86.119,0.15854,17293000.0,D
D,1967-03-22 18:00:00,1.0625,86.001,0.15577,17905000.0,D
D,1967-03-23 18:00:00,1.0828,85.503,0.15201,17562000.0,D
D,1967-03-24 18:00:00,1.0644,84.863,0.15434,18271000.0,D
D,1967-03-25 18:00:00,1.1152,84.498,0.1524,19033000.0,D
D,1967-03-26 18:00:00,1.1278,84.078,0.16129,18690000.0,D
D,1967-03-27 18:00:00,1.0587,82.74,0.16734,18943000.0,D
D,1967-03-28 18:00:00,1.029,82.881,0.15596,20054000.0,D
D,1967-03-29 18:00:00,1.0725,83.627,0.15015,19940000.0,D
D,1967-03-30 18:00:00,1.0659,85.365,0.15266,19094000.0,D
D,1967-03-31 18:00:00,1.1116,86.437,0.15458,18889000.0,D
D,1967-04-01 18:00:00,1.2443,86.18,0.14147,19379000.0,D
D,1967-04-02 18:00:00,1.2983,85.781,0.14972,19618000.0,D
D,1967-04-03 18:00:00,1.4253,86.234,0.14548,19287000.0,D
D,1967-04-04 18:00:00,1.8334,86.897,0.10276,20643000.0,D
D,1967-04-05 18:00:00,2.0962,85.225,0.15149,20561000.0,D
D,1967-04-06 18:00:00,2.1684,82.835,0.07601,21354000.0,D
D,1967-04-07 18:00:00,2.1095,80.72,0.1332,22689000.0,D
D,1967-04-08 18:00:00,1.7007,77.297,0.26958,24001000.0,D
